Time[s], TX, RX, Dir, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
8.541590000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.541800000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.541850000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.541900000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.541950000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.581090000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.582020000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.583240000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.583710000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.583780000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.583880000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.583930000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.584040000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.584090000000002, 1, 0, 0, 1, 1, 1, 1, 1
8.584190000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.585400000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.585450000000002, 1, 0, 1, 1, 1, 1, 1, 1
8.585500000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.585870000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.585930000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.586030000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.586080000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.586400000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.587390000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.587440000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.587490000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.587540000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.587700000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.587750000000002, 1, 0, 1, 1, 1, 1, 1, 1
8.587800000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.587860000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.605400000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.606330000000002, 1, 0, 1, 1, 1, 1, 1, 1
8.607390000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.607440000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.607550000000002, 1, 0, 0, 1, 1, 1, 1, 1
8.607600000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.607650000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.607710000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.607760000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.607860000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.607920000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.608030000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.608080000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.608240000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.608290000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.608340000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.609370000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.609420000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.609480000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.609840000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.609900000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.610320000000002, 1, 0, 1, 1, 1, 1, 1, 1
8.611460000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.611510000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.611880000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.611930000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.651230000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.652160000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.653400000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.653870000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.653940000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.654050000000002, 1, 0, 1, 1, 1, 1, 1, 1
8.654100000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.654200000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.654310000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.654360000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.655410000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.655460000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.655510000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.655880000000002, 1, 0, 1, 1, 1, 1, 1, 1
8.655950000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.656050000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.656110000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.656420000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.657360000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.657470000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.657680000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.657830000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.675490000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.676420000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.677490000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.677600000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.677650000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.677700000000002, 1, 0, 1, 1, 1, 1, 1, 1
8.677750000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.677810000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.677860000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.677960000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.678030000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.678140000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.678190000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.678400000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.679490000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.679550000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.679600000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.679960000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.680030000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.680440000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.681440000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.681600000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.681700000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.681750000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.681800000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.681860000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.720120000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.721050000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.722070000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.722540000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.722610000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.722710000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.722770000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.722870000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.722920000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.722970000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.724080000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.724130000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.724190000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.724550000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.724620000000002, 1, 0, 0, 1, 1, 1, 1, 1
8.724720000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.724770000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.725080000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.726360000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.726410000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.726510000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.726570000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.726670000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.726720000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.744180000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.745110000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.746290000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.746350000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.746400000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.746500000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.746560000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.746610000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.746660000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.746760000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.746820000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.746930000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.746980000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.747140000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.748420000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.748480000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.748530000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.748890000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.748950000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.749370000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.750420000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.750470000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.750520000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.750580000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.750630000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.750680000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.750730000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.750780000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.792120000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.793050000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.794200000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.794660000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.794730000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.794840000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.794890000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.794990000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.796190000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.796250000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.796300000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.796660000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.796740000000002, 1, 0, 0, 1, 1, 1, 1, 1
8.796840000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.796900000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.797210000000002, 1, 0, 1, 1, 1, 1, 1, 1
8.798210000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.798420000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.798530000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.798630000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.816230000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.817160000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.818200000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.818410000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.818470000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.818520000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.818570000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.818670000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.818730000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.818840000000002, 1, 0, 1, 1, 1, 1, 1, 1
8.818890000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.819200000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.820340000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.820390000000002, 1, 0, 1, 1, 1, 1, 1, 1
8.820440000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.820810000000002, 1, 0, 1, 1, 1, 1, 1, 1
8.820870000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.821280000000002, 1, 0, 1, 1, 1, 1, 1, 1
8.822290000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.822340000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.822390000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.822440000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.822550000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.822760000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.826700000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.826730000000001, 0, 1, 0, 1, 1, 1, 1, 1
8.827650000000000, 1, 1, 1, 1, 1, 1, 1, 1
8.827750000000000, 0, 1, 0, 1, 1, 1, 1, 1
8.828160000000000, 1, 1, 1, 1, 1, 1, 1, 1
8.828340000000001, 0, 1, 0, 1, 1, 1, 1, 1
8.828440000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.828490000000000, 0, 1, 0, 1, 1, 1, 1, 1
8.828600000000002, 1, 1, 1, 1, 1, 1, 1, 1
8.828650000000001, 0, 1, 0, 1, 1, 1, 1, 1
8.828800000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.828820000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.829060000000000, 1, 1, 1, 1, 1, 1, 1, 1
8.829070000000002, 0, 1, 0, 1, 1, 1, 1, 1
8.829230000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.829280000000001, 0, 1, 0, 1, 1, 1, 1, 1
8.829330000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.829380000000000, 0, 1, 0, 1, 1, 1, 1, 1
8.829540000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.829690000000001, 0, 1, 0, 1, 1, 1, 1, 1
8.829900000000000, 1, 1, 1, 1, 1, 1, 1, 1
8.829950000000000, 0, 1, 0, 1, 1, 1, 1, 1
8.830000000000000, 1, 1, 1, 1, 1, 1, 1, 1
8.830050000000000, 0, 1, 0, 1, 1, 1, 1, 1
8.830160000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.830320000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.830530000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.830550000000001, 0, 1, 0, 1, 1, 1, 1, 1
8.830600000000000, 1, 1, 1, 1, 1, 1, 1, 1
8.830760000000001, 0, 1, 0, 1, 1, 1, 1, 1
8.830860000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.830910000000001, 0, 1, 0, 1, 1, 1, 1, 1
8.830960000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.831100000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.862270000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.863200000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.864510000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.864980000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.865060000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.865160000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.865210000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.865320000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.865370000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.865520000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.866870000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.866930000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.866980000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.867340000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.867400000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.867510000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.867560000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.867870000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.868980000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.869090000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.869190000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.869240000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.869300000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.869350000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.869400000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.869450000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.884990000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.885920000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.887060000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.887270000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.887320000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.887370000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.887430000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.887530000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.887590000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.887640000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.887700000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.887900000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.887960000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.888060000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.889210000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.889520000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.889570000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.889680000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.891240000000002, 1, 0, 0, 1, 1, 1, 1, 1
8.891440000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.891550000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.891650000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.895600000000000, 1, 1, 1, 1, 1, 1, 1, 1
8.895620000000001, 0, 1, 0, 1, 1, 1, 1, 1
8.896550000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.896620000000000, 0, 1, 0, 1, 1, 1, 1, 1
8.897030000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.897190000000000, 0, 1, 0, 1, 1, 1, 1, 1
8.897240000000000, 1, 1, 1, 1, 1, 1, 1, 1
8.897340000000002, 0, 1, 0, 1, 1, 1, 1, 1
8.897440000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.897550000000001, 0, 1, 0, 1, 1, 1, 1, 1
8.897650000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.897770000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.897950000000002, 1, 1, 1, 1, 1, 1, 1, 1
8.897970000000001, 0, 1, 0, 1, 1, 1, 1, 1
8.898020000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.898070000000001, 0, 1, 0, 1, 1, 1, 1, 1
8.898170000000000, 1, 1, 1, 1, 1, 1, 1, 1
8.898230000000000, 0, 1, 0, 1, 1, 1, 1, 1
8.898280000000002, 1, 1, 1, 1, 1, 1, 1, 1
8.898330000000001, 0, 1, 0, 1, 1, 1, 1, 1
8.898430000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.898490000000001, 0, 1, 1, 1, 1, 1, 1, 1
8.898500000000000, 0, 1, 0, 1, 1, 1, 1, 1
8.898960000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.899030000000002, 0, 1, 0, 1, 1, 1, 1, 1
8.899290000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.899340000000000, 0, 1, 0, 1, 1, 1, 1, 1
8.899500000000002, 1, 1, 1, 1, 1, 1, 1, 1
8.899520000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.899800000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.899820000000000, 0, 1, 0, 1, 1, 1, 1, 1
8.899920000000002, 1, 1, 1, 1, 1, 1, 1, 1
8.899970000000001, 0, 1, 0, 1, 1, 1, 1, 1
8.900130000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.900180000000001, 0, 1, 0, 1, 1, 1, 1, 1
8.900230000000001, 1, 1, 1, 1, 1, 1, 1, 1
8.900400000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.932400000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.933330000000002, 1, 0, 1, 1, 1, 1, 1, 1
8.934670000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.934730000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.934880000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.934990000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.935040000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.935140000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.935200000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.935310000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.935360000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.935470000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.935570000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.935670000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.937020000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.937070000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.937130000000002, 1, 0, 0, 1, 1, 1, 1, 1
8.937490000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.937550000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.937970000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.939150000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.939250000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.939510000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.939620000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.982800000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.983730000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.984800000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.985270000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.985340000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.985440000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.985490000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.985700000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.985750000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.985810000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.986800000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.986850000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.986900000000000, 1, 0, 0, 1, 1, 1, 1, 1
8.987270000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.987340000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.987450000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.987500000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.987810000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.988960000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.989060000000000, 1, 0, 1, 1, 1, 1, 1, 1
8.989120000000002, 1, 0, 0, 1, 1, 1, 1, 1
8.989220000000001, 1, 0, 1, 1, 1, 1, 1, 1
8.989380000000001, 1, 0, 0, 1, 1, 1, 1, 1
8.989430000000000, 1, 0, 1, 1, 1, 1, 1, 1
9.002890000000001, 1, 0, 0, 1, 1, 1, 1, 1
9.003820000000001, 1, 0, 1, 1, 1, 1, 1, 1
9.004860000000001, 1, 0, 0, 1, 1, 1, 1, 1
9.005070000000000, 1, 0, 1, 1, 1, 1, 1, 1
9.005120000000002, 1, 0, 0, 1, 1, 1, 1, 1
9.005170000000001, 1, 0, 1, 1, 1, 1, 1, 1
9.005220000000001, 1, 0, 0, 1, 1, 1, 1, 1
9.005330000000001, 1, 0, 1, 1, 1, 1, 1, 1
9.005400000000000, 1, 0, 0, 1, 1, 1, 1, 1
9.005450000000002, 1, 0, 1, 1, 1, 1, 1, 1
9.005500000000001, 1, 0, 0, 1, 1, 1, 1, 1
9.005660000000001, 1, 0, 1, 1, 1, 1, 1, 1
9.005710000000001, 1, 0, 0, 1, 1, 1, 1, 1
9.005760000000000, 1, 0, 1, 1, 1, 1, 1, 1
9.005820000000000, 1, 0, 0, 1, 1, 1, 1, 1
9.005870000000002, 1, 0, 1, 1, 1, 1, 1, 1
9.006910000000001, 1, 0, 0, 1, 1, 1, 1, 1
9.007220000000000, 1, 0, 1, 1, 1, 1, 1, 1
9.007270000000000, 1, 0, 0, 1, 1, 1, 1, 1
9.007380000000001, 1, 0, 1, 1, 1, 1, 1, 1
9.008990000000001, 1, 0, 0, 1, 1, 1, 1, 1
9.009090000000000, 1, 0, 1, 1, 1, 1, 1, 1
9.009140000000000, 1, 0, 0, 1, 1, 1, 1, 1
9.009190000000000, 1, 0, 1, 1, 1, 1, 1, 1
9.009350000000001, 1, 0, 0, 1, 1, 1, 1, 1
9.009450000000001, 1, 0, 1, 1, 1, 1, 1, 1
9.013380000000002, 1, 1, 1, 1, 1, 1, 1, 1
9.013410000000000, 0, 1, 0, 1, 1, 1, 1, 1
9.014340000000001, 1, 1, 1, 1, 1, 1, 1, 1
9.014410000000002, 0, 1, 0, 1, 1, 1, 1, 1
9.014820000000000, 1, 1, 1, 1, 1, 1, 1, 1
9.014970000000000, 0, 1, 0, 1, 1, 1, 1, 1
9.015030000000001, 1, 1, 1, 1, 1, 1, 1, 1
9.015130000000001, 0, 1, 0, 1, 1, 1, 1, 1
9.015280000000001, 1, 1, 1, 1, 1, 1, 1, 1
9.015390000000000, 0, 1, 0, 1, 1, 1, 1, 1
9.015440000000000, 1, 1, 1, 1, 1, 1, 1, 1
9.015550000000001, 1, 0, 1, 1, 1, 1, 1, 1
9.015740000000001, 1, 1, 1, 1, 1, 1, 1, 1
9.015760000000000, 0, 1, 0, 1, 1, 1, 1, 1
9.015810000000000, 1, 1, 1, 1, 1, 1, 1, 1
9.015860000000000, 0, 1, 0, 1, 1, 1, 1, 1
9.015960000000002, 1, 1, 1, 1, 1, 1, 1, 1
9.016010000000001, 0, 1, 0, 1, 1, 1, 1, 1
9.016060000000001, 1, 1, 1, 1, 1, 1, 1, 1
9.016120000000001, 0, 1, 0, 1, 1, 1, 1, 1
9.016220000000001, 1, 1, 1, 1, 1, 1, 1, 1
9.016280000000000, 0, 1, 0, 1, 1, 1, 1, 1
9.016740000000000, 1, 1, 0, 1, 1, 1, 1, 1
9.016750000000000, 1, 1, 1, 1, 1, 1, 1, 1
9.016820000000001, 0, 1, 0, 1, 1, 1, 1, 1
9.017080000000000, 1, 1, 1, 1, 1, 1, 1, 1
9.017130000000000, 0, 1, 0, 1, 1, 1, 1, 1
9.017280000000001, 1, 1, 1, 1, 1, 1, 1, 1
9.017350000000000, 1, 0, 1, 1, 1, 1, 1, 1
9.017540000000000, 1, 1, 1, 1, 1, 1, 1, 1
9.017550000000000, 0, 1, 0, 1, 1, 1, 1, 1
9.017660000000001, 1, 1, 1, 1, 1, 1, 1, 1
9.017860000000001, 0, 1, 0, 1, 1, 1, 1, 1
9.017910000000001, 1, 1, 1, 1, 1, 1, 1, 1
9.017970000000000, 0, 1, 0, 1, 1, 1, 1, 1
9.018020000000000, 1, 1, 1, 1, 1, 1, 1, 1
9.018150000000000, 1, 0, 1, 1, 1, 1, 1, 1
9.035720000000001, 1, 0, 0, 1, 1, 1, 1, 1
9.036650000000002, 1, 0, 1, 1, 1, 1, 1, 1
9.037750000000001, 1, 0, 0, 1, 1, 1, 1, 1
9.037860000000000, 1, 0, 1, 1, 1, 1, 1, 1
9.037960000000000, 1, 0, 0, 1, 1, 1, 1, 1
